date_mesure,geocode_epci,libelle_epci,numerateur,denominateur,valeur
2024-01-01T00:00:00.000,200044394,Communauté de communes du Réolais en Sud Gironde,2546.069,15218.583383144052,16.73
2021-01-01T00:00:00.000,200035103,Communauté de communes de la Vallée de la Haute Sarthe,2143.01,19464.214350590373,11.010000000000002
2010-01-01T00:00:00.000,200033827,Communauté de communes de Fium'Orbu Castellu,813.81,8942.967032967033,9.1
2014-01-01T00:00:00.000,244000766,Communauté de communes du Pays Tarusate,301.3,12247.967479674797,2.46
2023-01-01T00:00:00.000,243000684,Communauté de communes du Pont du Gard,2974.33,7488.242698892245,39.720000000000006
2017-01-01T00:00:00.000,200067239,Communauté de communes des Luys en Béarn,1222.207,35222.1037463977,3.47
2022-01-01T00:00:00.000,200040210,Communauté de communes Lacs et Gorges du Verdon,1044.333,6711.651670951157,15.56
2014-01-01T00:00:00.000,241200567,Communauté de communes de Millau Grands Causses,7173.728,20817.55078351712,34.46000000000001
2014-01-01T00:00:00.000,200068005,Communauté de communes de l'Oise Picarde,268.34,32330.120481927708,0.83
2009-01-01T00:00:00.000,200059889,Communauté urbaine Grand Paris Seine et Oise,581.765,17955.709876543206,3.2400000000000007
2016-01-01T00:00:00.000,242900793,Communauté de communes Communauté Lesneven Côte des Légendes,500.268,13340.48,3.75
2022-01-01T00:00:00.000,200096683,Communauté de communes Centre Morbihan Communauté,2102.377,27662.855263157893,7.6
2019-01-01T00:00:00.000,200043321,Communauté de communes du Pays de Mormal,1213.34,25926.06837606838,4.679999999999999
2016-01-01T00:00:00.000,200072825,Communauté de communes Mirebellois et Fontenois,645.55,27945.887445887445,2.3099999999999996
2008-01-01T00:00:00.000,241700434,Communauté d'agglomération de La Rochelle,24.648,22407.272727272724,0.11000000000000003
2010-01-01T00:00:00.000,243000650,Communauté de communes Terre de Camargue,989.681,7320.125739644972,13.519999999999998
2015-01-01T00:00:00.000,200067304,Communauté de communes Serein et Armance,1015.101,27659.427792915532,3.67
2019-01-01T00:00:00.000,241927201,Communauté d'agglomération Tulle Agglo,1395.144,34705.07462686568,4.019999999999999
2018-01-01T00:00:00.000,244000659,Communauté de communes du Seignanx,4.88,3050.0,0.16
2023-01-01T00:00:00.000,244200630,Communauté de communes du Pays entre Loire et Rhône,2866.726,17155.75104727708,16.71
2022-01-01T00:00:00.000,200027076,Communauté de communes Arnon Boischaut Cher,1725.037,21808.305941845763,7.910000000000001
2016-01-01T00:00:00.000,244301123,Communauté de communes des Pays de Cayres et de Pradelles,1327.16,22342.760942760942,5.94
2021-01-01T00:00:00.000,200069532,Communauté d'agglomération Lisieux Normandie,8926.832,60768.08713410483,14.690000000000001
2021-01-01T00:00:00.000,200041614,Communauté de communes Aunis Sud,2234.526,39271.10720562389,5.69
2015-01-01T00:00:00.000,241200641,Communauté de communes Conques-Marcillac,1855.87,21529.81438515081,8.620000000000001
2015-01-01T00:00:00.000,200071082,Communauté d'agglomération Montluçon Communauté,747.85,21428.36676217765,3.4899999999999998
2020-01-01T00:00:00.000,245600440,Communauté de communes Blavet Bellevue Océan Communauté,303.71,4183.333333333333,7.26
2023-01-01T00:00:00.000,243900610,Communauté de communes La Grandvallière,114.498,6775.029585798818,1.69
2022-01-01T00:00:00.000,242101509,Communauté de communes Rives de Saône,480.955,21471.205357142855,2.24
2015-01-01T00:00:00.000,243000684,Communauté de communes du Pont du Gard,1349.816,7486.500277315585,18.03
2024-01-01T00:00:00.000,200040459,Communauté d'agglomération Montélimar Agglomération,2174.985,14470.958083832336,15.03
2023-01-01T00:00:00.000,200039022,Communauté d'agglomération Vitré Communauté,7328.178,64282.26315789473,11.400000000000002
2016-01-01T00:00:00.000,246900757,Communauté de communes de la Vallée du Garon (CCVG),281.381,1273.2171945701357,22.1
2011-01-01T00:00:00.000,200070795,Communauté de communes du Pays de Trie et du Magnoac,413.37,19969.565217391304,2.07
2019-01-01T00:00:00.000,200068625,Communauté de communes Alpes-Provence-Verdon - Sources de Lumière,4100.331,24865.560946027897,16.490000000000002
2015-01-01T00:00:00.000,200034411,Communauté de communes du Piémont Cévenol,1713.035,12140.57406094968,14.110000000000001
2021-01-01T00:00:00.000,246600373,Communauté de communes du Vallespir,937.81,1963.1777266066567,47.77
2010-01-01T00:00:00.000,244400438,Communauté de communes Grand Lieu Communauté,1222.683,15776.554838709677,7.75
2021-01-01T00:00:00.000,247200629,Communauté de communes du Val de Sarthe,500.63,12453.482587064678,4.02
2016-01-01T00:00:00.000,200069649,Communauté de communes Chalosse Tursan,704.197,35209.85,2.0
2021-01-01T00:00:00.000,200070514,Communauté d'agglomération du Grand Cognac,1276.167,48708.6641221374,2.62
2017-01-01T00:00:00.000,200068989,Communauté d'agglomération Dinan Agglomération,2389.359,63043.77308707123,3.7900000000000005
2015-01-01T00:00:00.000,248500506,Communauté de communes de Vie et Boulogne,899.81,35849.00398406375,2.51
2013-01-01T00:00:00.000,200043438,Communauté de communes de la Moivre à la Coole,354.13,40242.04545454545,0.8800000000000001
2018-01-01T00:00:00.000,200071082,Communauté d'agglomération Montluçon Communauté,921.71,21435.11627906977,4.299999999999999
2018-01-01T00:00:00.000,200000172,Communauté de communes Faucigny-Glières,11.55,3300.0000000000005,0.35
2023-01-01T00:00:00.000,200066926,Communauté d'agglomération Grand Auch Cœur de Gascogne,15819.507,42859.67759414793,36.91
2011-01-01T00:00:00.000,247000367,Communauté de communes des Combes,75.15,14179.245283018869,0.53
2013-01-01T00:00:00.000,200070845,Communauté de communes Orne Lorraine Confluences,203.86,25482.5,0.8
2023-01-01T00:00:00.000,244301099,Communauté de communes Auzon Communauté,434.905,5159.015421115065,8.430000000000001
2015-01-01T00:00:00.000,242101442,Communauté de communes Saulieu-Morvan,817.14,11163.11475409836,7.32
2015-01-01T00:00:00.000,200067627,Communauté de communes Billom Communauté,289.58,17134.91124260355,1.69
2012-01-01T00:00:00.000,200066348,Communauté de communes du Minervois au Caroux,2845.284,12782.048517520216,22.26
2008-01-01T00:00:00.000,200040210,Communauté de communes Lacs et Gorges du Verdon,50.856,6691.578947368422,0.76
2015-01-01T00:00:00.000,200066041,Communauté de communes Sundgau,410.246,21256.269430051816,1.9299999999999997
2010-01-01T00:00:00.000,247000623,Communauté de communes des Quatre Rivières,321.007,31165.728155339806,1.03
2015-01-01T00:00:00.000,244900882,Communauté de communes Baugeois Vallée,1521.858,39943.779527559054,3.8099999999999996
2019-01-01T00:00:00.000,200041887,Communauté de communes du Val Marnaysien,1610.03,17219.57219251337,9.35
2015-01-01T00:00:00.000,200067197,Communauté de communes Monts d'Arrée Communauté,1414.76,16040.362811791383,8.82
2012-01-01T00:00:00.000,200067551,Communauté d'agglomération Thonon Agglomération,431.056,7670.035587188612,5.62
2015-01-01T00:00:00.000,200071819,Communauté de communes du Périgord Nontronnais,1358.646,17154.621212121212,7.920000000000001
2008-01-01T00:00:00.000,200037133,Communauté de communes du Provinois,95.589,47794.5,0.19999999999999998
2013-01-01T00:00:00.000,200041614,Communauté de communes Aunis Sud,1125.22,39206.27177700349,2.8699999999999997
2024-01-01T00:00:00.000,249100553,Communauté de communes Entre Juine et Renarde (CCEJR),659.059,5519.757118927973,11.94
2010-01-01T00:00:00.000,200085728,Communauté de communes Brioude Sud Auvergne,1151.018,20590.66189624329,5.59
2015-01-01T00:00:00.000,243000585,Communauté de communes Beaucaire Terre d'Argence,1191.551,11402.401913875598,10.45
2017-01-01T00:00:00.000,200070555,Communauté de communes de la Veyle,599.46,12061.569416498996,4.969999999999999
2016-01-01T00:00:00.000,242400935,Communauté de communes du Pays de Saint-Aulaye,864.06,6605.963302752293,13.08
2019-01-01T00:00:00.000,243301439,Communauté de communes des Portes de l'Entre-Deux-Mers,223.162,2127.3784556720684,10.490000000000002
2018-01-01T00:00:00.000,248600447,Communauté de communes du Pays Loudunais,1494.449,61754.09090909091,2.42
2017-01-01T00:00:00.000,200044618,Communauté d'agglomération Douaisis Agglo,209.84,12795.121951219515,1.6399999999999997
2011-01-01T00:00:00.000,244000659,Communauté de communes du Seignanx,9.529,2977.8125,0.32
2016-01-01T00:00:00.000,200070787,Communauté de communes du Plateau de Lannemezan,795.502,17256.008676789585,4.61
2014-01-01T00:00:00.000,241300417,Communauté d'agglomération d'Arles-Crau-Camargue-Montagnette,15615.675,69341.36323268207,22.52
2020-01-01T00:00:00.000,243700820,Communauté de communes Autour de Chenonceaux Bléré-Val de Cher,476.194,18106.235741444867,2.63
2018-01-01T00:00:00.000,241200187,Communauté d'agglomération Rodez Agglomération,2598.56,13157.26582278481,19.75
2013-01-01T00:00:00.000,200072874,Communauté de communes Val Briard,788.099,18719.691211401427,4.21
2024-01-01T00:00:00.000,200066868,Communauté de communes Presqu'île de Crozon-Aulne maritime,1254.408,10140.727566693613,12.37
2022-01-01T00:00:00.000,200035756,Communauté de communes Astarac Arros en Gascogne,6075.524,25559.629785443838,23.77
2018-01-01T00:00:00.000,247100647,Communauté de communes Bresse Nord Intercom',240.36,14479.518072289156,1.66
2010-01-01T00:00:00.000,200069656,Communauté de communes Cœur Haute Lande,1058.572,27495.376623376622,3.8499999999999996
2022-01-01T00:00:00.000,200073161,Communauté de communes Touraine-Est Vallées,1390.007,12193.043859649122,11.400000000000002
2021-01-01T00:00:00.000,200070159,Communauté de communes Cœur de Beauce,2911.768,89318.03680981597,3.2599999999999993
2021-01-01T00:00:00.000,246000582,Communauté de communes des Sablons,483.889,16237.885906040268,2.98
2024-01-01T00:00:00.000,247200348,Communauté de communes du Pays Fléchois,1125.064,16281.67872648336,6.909999999999999
2019-01-01T00:00:00.000,200068070,Communauté de communes Loue-Lison,2472.134,25148.87080366226,9.83
2010-01-01T00:00:00.000,200026573,Communauté de communes Haut-Jura Saint-Claude,1321.573,6631.073758153538,19.930000000000003
2018-01-01T00:00:00.000,248400251,Communauté d'agglomération du Grand Avignon (COGA),1169.318,7121.30328867235,16.42
2010-01-01T00:00:00.000,200069185,Communauté de communes des Terres d'Apcher-Margeride-Aubrac,635.19,26139.506172839505,2.4300000000000006
2015-01-01T00:00:00.000,200049187,Communauté d'agglomération du Grand Verdun,239.1,11663.414634146342,2.05
2013-01-01T00:00:00.000,248719312,Communauté urbaine Limoges Métropole,1157.528,18730.22653721683,6.18
2019-01-01T00:00:00.000,200036465,Communauté de communes de Thann-Cernay,409.06,3862.7006610009444,10.59
2022-01-01T00:00:00.000,200043016,Communauté de communes Val de Charente,2811.899,29505.76075550892,9.53
2011-01-01T00:00:00.000,200039931,Communauté de communes Alpes d'Azur,682.011,7594.777282850779,8.98
2021-01-01T00:00:00.000,200029999,Communauté de communes Rives de l'Ain - Pays du Cerdon,214.618,4779.910913140311,4.49
2024-01-01T00:00:00.000,200069417,Communauté de communes Pays d'Orthe et Arrigans,487.531,19501.239999999998,2.5
2019-01-01T00:00:00.000,241300375,Communauté de communes Vallée des Baux-Alpilles (CC VBA),3159.976,12167.793608009242,25.970000000000002
2016-01-01T00:00:00.000,243600350,Communauté de communes de la Châtre et Sainte-Sévère,935.532,47011.65829145729,1.99
2009-01-01T00:00:00.000,200070159,Communauté de communes Cœur de Beauce,412.91,89763.04347826088,0.45999999999999996
2021-01-01T00:00:00.000,244000873,Communauté de communes des Grands Lacs,232.21,5489.5981087470445,4.23
2019-01-01T00:00:00.000,200068765,Communauté de communes du Sisteronais-Buëch,13818.173,38782.41088969969,35.63
2024-01-01T00:00:00.000,244400453,Communauté de communes Pays de Blain Communauté,3604.548,10579.829762254181,34.07
2021-01-01T00:00:00.000,247400666,Communauté de communes des Quatre Rivières,620.104,3598.978525827046,17.23
2020-01-01T00:00:00.000,200073260,Communauté de communes Sud Vendée Littoral,9119.79,69723.16513761469,13.08
2023-01-01T00:00:00.000,200066744,Communauté de communes Haute-Corrèze Communauté,4613.563,62261.30904183536,7.409999999999999
2022-01-01T00:00:00.000,246900757,Communauté de communes de la Vallée du Garon (CCVG),360.064,1273.2107496463932,28.28
2021-01-01T00:00:00.000,200067742,Communauté de communes Serre-Ponçon,2513.105,12271.0205078125,20.48
2011-01-01T00:00:00.000,200066678,Communauté de communes de la Châtaigneraie Cantalienne,1375.79,60078.16593886463,2.29
2020-01-01T00:00:00.000,200030435,Communauté de communes d'Aire-sur-l'Adour,822.61,18361.830357142855,4.48
2010-01-01T00:00:00.000,200027076,Communauté de communes Arnon Boischaut Cher,1028.21,21830.36093418259,4.71
2017-01-01T00:00:00.000,245700372,Communauté d'agglomération de Forbach Porte de France,551.27,4887.145390070922,11.28
2009-01-01T00:00:00.000,242320109,Communauté de communes du Pays Dunois,364.394,23358.589743589742,1.56
2013-01-01T00:00:00.000,241500255,Communauté de communes du Pays Gentiane,411.7,26561.290322580644,1.55
2012-01-01T00:00:00.000,200071058,Communauté de communes Les Avant-Monts,1958.965,12406.364787840406,15.79
2024-01-01T00:00:00.000,200027308,Communauté de communes d'Auberive Vingeanne et Montsaugeonnais,5288.788,41383.31768388106,12.78
2013-01-01T00:00:00.000,200040574,Communauté de communes Beaujolais Pierres Dorées,350.489,8963.91304347826,3.9099999999999997
2009-01-01T00:00:00.000,248400251,Communauté d'agglomération du Grand Avignon (COGA),660.064,7120.431499460626,9.27
2013-01-01T00:00:00.000,200070688,Communauté de communes Couesnon Marches de Bretagne,1118.1,28742.930591259636,3.89
2012-01-01T00:00:00.000,200039642,Communauté de communes Le Tonnerrois en Bourgogne,700.02,40936.84210526315,1.7100000000000002
2021-01-01T00:00:00.000,242852465,Communauté de communes du Bonnevalais,906.046,29706.4262295082,3.05
2015-01-01T00:00:00.000,246700967,Communauté de communes de Sélestat,334.946,8110.072639225183,4.13
2008-01-01T00:00:00.000,200069417,Communauté de communes Pays d'Orthe et Arrigans,263.617,19527.185185185182,1.3500000000000003
2012-01-01T00:00:00.000,200040178,Communauté de communes de l'Outre-Forêt,242.47,6735.277777777777,3.6
2010-01-01T00:00:00.000,242020071,Communauté de communes du Centre Corse,240.34,5213.449023861172,4.609999999999999
2016-01-01T00:00:00.000,200070233,Communauté d'agglomération Terres de Montaigu,2108.462,26996.95262483995,7.8100000000000005
2020-01-01T00:00:00.000,248300394,Communauté d'agglomération Sud Sainte Baume,1365.514,3355.8957974932414,40.69
2012-01-01T00:00:00.000,241200914,Communauté de communes de la Muse et des Raspes du Tarn,2439.489,20797.00767263427,11.73
2021-01-01T00:00:00.000,200067346,Communauté d'agglomération Pornic Agglo Pays de Retz,5215.874,32866.25078764965,15.87
2024-01-01T00:00:00.000,247000367,Communauté de communes des Combes,560.753,14124.760705289675,3.9699999999999998
2016-01-01T00:00:00.000,200071215,Communauté de communes Chavanon Combrailles et Volcans,2172.624,45643.361344537814,4.759999999999999
2018-01-01T00:00:00.000,243500741,Communauté d'agglomération Redon Agglomération,10951.601,61353.50700280112,17.85
2024-01-01T00:00:00.000,200042729,Communauté de communes de la Baie du Cotentin,4129.65,33738.97058823529,12.24
2015-01-01T00:00:00.000,200035137,Communauté de communes Marche Occitane - Val d'Anglin,2530.27,31947.853535353537,7.92
2014-01-01T00:00:00.000,200041622,Communauté de communes Ardennes Thiérache,1891.205,26413.477653631286,7.16
2023-01-01T00:00:00.000,200036135,Communauté de communes Cœur de France,1394.742,20662.844444444443,6.75
2016-01-01T00:00:00.000,200068500,Communauté d'agglomération de Cambrai,119.68,32345.945945945947,0.37
2014-01-01T00:00:00.000,200070167,Communauté de communes Terres de Perche,105.38,24506.976744186046,0.43
2009-01-01T00:00:00.000,200067676,Communauté de communes Canaux et Forêts en Gâtinais,416.303,42917.83505154639,0.9700000000000001
2020-01-01T00:00:00.000,200070548,Communauté de communes Brionnais Sud Bourgogne,238.875,20592.672413793105,1.16
2012-01-01T00:00:00.000,243900560,Communauté de communes Jura Nord,211.185,11233.244680851065,1.88
2020-01-01T00:00:00.000,242500361,Communauté urbaine Grand Besançon Métropole,1188.889,16815.968882602545,7.07
2014-01-01T00:00:00.000,200041150,Communauté de communes Terrassonnais Haut Périgord Noir,874.155,20329.18604651163,4.3
2010-01-01T00:00:00.000,200066561,Communauté de communes Sidobre Vals et Plateaux,301.22,15447.179487179488,1.9500000000000002
2019-01-01T00:00:00.000,200033868,Communauté de communes des Ballons des Hautes-Vosges,636.2,4031.685678073511,15.780000000000001
2019-01-01T00:00:00.000,200039824,Communauté de communes Ardèche des Sources et Volcans,597.403,1522.821820035687,39.23
2014-01-01T00:00:00.000,200065563,Communauté de communes Normandie-Cabourg-Pays d'Auge,1416.494,13413.768939393938,10.56
2022-01-01T00:00:00.000,249000241,Communauté de communes du Sud Territoire,353.901,7466.26582278481,4.74
2021-01-01T00:00:00.000,200070324,Communauté de communes du Territoire de Lunéville à Baccarat,1717.985,19109.955506117905,8.990000000000002
2008-01-01T00:00:00.000,200069730,Communauté de communes des Quatre Rivières en Bray,462.816,38249.25619834711,1.21
2022-01-01T00:00:00.000,200044691,Communauté d'agglomération du Nord Grande Terre,295.002,12140.0,2.43
2021-01-01T00:00:00.000,245614417,Communauté de communes Roi Morvan Communauté,5326.467,42240.02379064235,12.609999999999998
2021-01-01T00:00:00.000,247700594,Communauté d'agglomération Marne et Gondoire,124.08,2219.6779964221823,5.590000000000001
2023-01-01T00:00:00.000,200042729,Communauté de communes de la Baie du Cotentin,4160.085,33739.53771289538,12.33
2018-01-01T00:00:00.000,200035137,Communauté de communes Marche Occitane - Val d'Anglin,2696.786,31952.440758293844,8.439999999999998
2015-01-01T00:00:00.000,244301016,Communauté de communes des Sucs,550.482,11373.595041322315,4.84
2015-01-01T00:00:00.000,200058782,Communauté d'agglomération de Saint-Quentin-en-Yvelines,253.62,2190.1554404145077,11.58
2017-01-01T00:00:00.000,246000848,Communauté de communes de la Picardie Verte,1989.68,48886.48648648649,4.07
2016-01-01T00:00:00.000,200070845,Communauté de communes Orne Lorraine Confluences,327.53,25389.922480620153,1.29
2016-01-01T00:00:00.000,200067874,Communauté d'agglomération de Haguenau,301.48,15226.262626262629,1.9799999999999995
2013-01-01T00:00:00.000,200030385,Communauté d'agglomération de Blois «Agglopolys»,955.057,39141.68032786885,2.44
2012-01-01T00:00:00.000,200041572,Communauté de communes Dronne et Belle,1090.35,16697.549770290963,6.529999999999999
2016-01-01T00:00:00.000,200023737,Communauté d'agglomération du Grand Cahors,1395.86,11043.196202531644,12.64
2010-01-01T00:00:00.000,200066819,Communauté de communes du Volvestre,1698.835,25623.45399698341,6.629999999999999
2014-01-01T00:00:00.000,200070530,Communauté de communes du Grand Autunois Morvan,957.021,62961.90789473684,1.52
2011-01-01T00:00:00.000,243400470,Communauté d'agglomération du Pays de l'Or,436.252,7246.71096345515,6.0200000000000005
2008-01-01T00:00:00.000,200070100,Communauté de communes du Val de Sully,291.3,16005.494505494506,1.82
2009-01-01T00:00:00.000,200039808,Communauté de communes des Gorges de l'Ardèche,455.876,5889.870801033591,7.74
2012-01-01T00:00:00.000,200071876,Communauté d'agglomération Saumur Val de Loire,2487.637,64280.02583979329,3.8699999999999997
2008-01-01T00:00:00.000,200035863,"Communauté de communes Région Lézignanaise, Corbières et Minervois",1948.615,22168.54379977247,8.79
2019-01-01T00:00:00.000,200066165,Communauté de communes Val de Meuse - Voie Sacrée,571.97,16578.840579710144,3.45
2024-01-01T00:00:00.000,200040293,Communauté de communes du Clunisois,1834.041,24986.934604904633,7.34
2017-01-01T00:00:00.000,243200391,Communauté de communes de la Lomagne Gersoise,5569.416,55361.98807157057,10.06
2011-01-01T00:00:00.000,248200057,Communauté de communes du Quercy Caussadais,1140.353,22536.620553359684,5.0600000000000005
2015-01-01T00:00:00.000,200040764,Communauté de communes du Sud Corse,750.097,8297.533185840708,9.04
2011-01-01T00:00:00.000,200000800,Communauté de communes Cœur de Sologne,257.36,3426.8974700399467,7.51
2009-01-01T00:00:00.000,241200914,Communauté de communes de la Muse et des Raspes du Tarn,1776.261,20799.309133489463,8.54
2017-01-01T00:00:00.000,200070811,Communauté de communes Pyrénées Vallées des Gaves,332.481,5772.239583333333,5.76
2013-01-01T00:00:00.000,242401024,Communauté de communes Isle-Loue-Auvézère en Périgord,859.699,22157.190721649484,3.88
2023-01-01T00:00:00.000,200069060,Communauté de communes des Vosges du Sud,495.148,3266.1477572559365,15.160000000000002
2018-01-01T00:00:00.000,241200658,Communauté de communes du Pays de Salars,3216.752,19193.03102625298,16.760000000000005
2017-01-01T00:00:00.000,247100639,Communauté de communes de Marcigny,217.36,16466.666666666668,1.3199999999999998
2023-01-01T00:00:00.000,240800920,Communauté de communes de l'Argonne Ardennaise,3654.542,78761.68103448277,4.64
2020-01-01T00:00:00.000,200069755,Communauté de communes Mellois en Poitou,5325.124,93752.18309859156,5.68
2012-01-01T00:00:00.000,242400752,Communauté de communes Périgord-Limousin,472.24,20895.57522123894,2.26
2023-01-01T00:00:00.000,200036523,Communauté de communes des Bastides en Haut Agenais Périgord,9017.981,45776.55329949239,19.699999999999996
2013-01-01T00:00:00.000,200070068,Communauté de communes Communauté Bray-Eawy,110.805,32589.70588235294,0.34
2008-01-01T00:00:00.000,200067767,Communauté de communes du Royans-Vercors,1521.776,9920.312907431551,15.340000000000002
2011-01-01T00:00:00.000,244500427,Communauté de communes des Loges,278.27,17071.779141104296,1.63
2017-01-01T00:00:00.000,240100750,Communauté d'agglomération du Pays de Gex,507.874,10471.628865979383,4.85
2016-01-01T00:00:00.000,200066157,Communauté de communes de Commercy - Void - Vaucouleurs,2124.51,37012.3693379791,5.74
2013-01-01T00:00:00.000,200039055,Communauté de communes Ouche et Montagne,585.827,11716.539999999999,5.0
2019-01-01T00:00:00.000,200039063,"Communauté de communes Forêts, Seine et Suzon",2052.82,18990.0092506938,10.810000000000002
2008-01-01T00:00:00.000,200085751,Communauté de communes Entre Bièvre et Rhône,189.03,20546.739130434784,0.9199999999999999
2021-01-01T00:00:00.000,200067205,Communauté d'agglomération du Cotentin,9463.856,91173.94990366088,10.38
2017-01-01T00:00:00.000,200070803,Communauté de communes des Coteaux du Val d'Arros,642.33,13189.527720739221,4.87
2015-01-01T00:00:00.000,200069029,Communauté d'agglomération des Deux Baies en Montreuillois,249.15,24189.320388349515,1.03
2012-01-01T00:00:00.000,244500468,Orléans Métropole,215.37,6880.830670926517,3.1300000000000003
2008-01-01T00:00:00.000,247000714,Communauté de communes du Pays de Villersexel,301.091,9379.781931464177,3.2099999999999995
2008-01-01T00:00:00.000,242900553,Communauté de communes du Pays des Abers,164.018,18852.643678160923,0.8699999999999998
2009-01-01T00:00:00.000,200096683,Communauté de communes Centre Morbihan Communauté,312.254,27633.097345132748,1.13
2021-01-01T00:00:00.000,200041499,Communauté de communes Aunis Atlantique,1218.417,33381.28767123288,3.6499999999999995
2021-01-01T00:00:00.000,243000650,Communauté de communes Terre de Camargue,3971.249,7320.27465437788,54.24999999999999
2018-01-01T00:00:00.000,244100780,Communauté de communes de la Sologne des Étangs,125.57,6574.34554973822,1.91
2016-01-01T00:00:00.000,244000865,Communauté de communes Maremne Adour Côte Sud,84.8,10216.867469879518,0.83
2020-01-01T00:00:00.000,246000871,Communauté de communes du Pays de Valois,1139.432,42675.35580524345,2.6699999999999995
2021-01-01T00:00:00.000,245614383,Communauté de communes Questembert Communauté,2366.104,17552.700296735904,13.48
2023-01-01T00:00:00.000,242504447,Communauté de communes du Doubs Baumois,1754.881,16793.119617224882,10.45
2023-01-01T00:00:00.000,200034098,Communauté de communes des Montagnes du Giffre,350.818,5996.888888888889,5.85
2023-01-01T00:00:00.000,200069383,Communauté de communes Ouest Aveyron Communauté,3558.29,36088.13387423936,9.859999999999998
2011-01-01T00:00:00.000,200068468,Communauté de communes des Pays de L'Aigle,736.18,33161.26126126126,2.22
2015-01-01T00:00:00.000,200043263,Communauté de communes Cœur de l'Avesnois,3025.352,30620.97165991902,9.880000000000003
2024-01-01T00:00:00.000,243301447,Communauté de communes Médoc Estuaire,1482.688,5893.0365659777435,25.16
2021-01-01T00:00:00.000,245501176,Communauté de communes du Territoire de Fresnes-en-Woëvre,621.38,15418.858560794044,4.03
2023-01-01T00:00:00.000,200042653,Communauté de communes Sud-Hérault,2044.609,10217.936031984007,20.01
2011-01-01T00:00:00.000,200069599,Communauté de communes rurales de l'Entre-Deux-Mers,1027.562,25753.433583959893,3.99
2018-01-01T00:00:00.000,200069482,Communauté de communes des Campagnes de l'Artois,663.94,46106.94444444445,1.4399999999999997
2018-01-01T00:00:00.000,200041887,Communauté de communes du Val Marnaysien,1352.13,17224.585987261147,7.85
2024-01-01T00:00:00.000,243301439,Communauté de communes des Portes de l'Entre-Deux-Mers,526.304,2128.2005661140315,24.729999999999997
2016-01-01T00:00:00.000,200040392,Communauté d'agglomération Le Grand Périgueux,1414.71,26692.641509433965,5.3
2020-01-01T00:00:00.000,200077014,Communauté d'agglomération Vienne Condrieu,3057.219,18350.654261704683,16.66
2014-01-01T00:00:00.000,200068104,Communauté d'agglomération de la Provence Verte,4573.778,15674.359150102811,29.18
2016-01-01T00:00:00.000,243100781,Communauté de communes Le Grand Ouest Toulousain,634.78,4653.812316715543,13.639999999999999
2023-01-01T00:00:00.000,200070068,Communauté de communes Communauté Bray-Eawy,577.13,32791.47727272727,1.76
2016-01-01T00:00:00.000,200069730,Communauté de communes des Quatre Rivières en Bray,1398.65,38214.48087431694,3.6599999999999997
2021-01-01T00:00:00.000,200070548,Communauté de communes Brionnais Sud Bourgogne,238.405,20552.155172413793,1.16
2010-01-01T00:00:00.000,249710062,Communauté d'agglomération du Nord Basse-Terre,16.641,5368.064516129032,0.31
2024-01-01T00:00:00.000,200027548,Communauté de communes des Savanes,1338.61,7139.253333333333,18.75
2019-01-01T00:00:00.000,200066017,Communauté de communes Lieuvin Pays d'Auge,361.69,30140.833333333332,1.2
2015-01-01T00:00:00.000,242010056,Communauté d'agglomération du Pays Ajaccien,864.168,7089.1550451189505,12.19
2011-01-01T00:00:00.000,200073112,Communauté de communes Sud Sarthe,1538.595,27087.940140845072,5.68
2017-01-01T00:00:00.000,200007052,Communauté de communes de la Marche Berrichonne,899.1,21509.569377990432,4.18
2021-01-01T00:00:00.000,244500542,Communauté de communes de la Plaine du Nord Loiret,635.4,23274.72527472527,2.7300000000000004
2016-01-01T00:00:00.000,248200099,Communauté d'agglomération Grand Montauban,525.68,11681.777777777777,4.499999999999999
2017-01-01T00:00:00.000,200018653,Communauté d'agglomération Cap Excellence,21.52,1681.2499999999998,1.2800000000000002
2017-01-01T00:00:00.000,247300361,Communauté de communes du Canton de La Chambre,41.81,6148.529411764705,0.68
2015-01-01T00:00:00.000,244400537,Communauté de communes de Nozay,2745.29,19609.214285714283,14.000000000000002
2012-01-01T00:00:00.000,248200065,Communauté de communes de la Lomagne Tarn-et-Garonnaise,394.38,28170.000000000004,1.4
2010-01-01T00:00:00.000,200085751,Communauté de communes Entre Bièvre et Rhône,523.644,20535.058823529413,2.55
2022-01-01T00:00:00.000,200034700,Communauté d'agglomération Durance-Lubéron-Verdon Agglomération,4909.342,32192.406557377046,15.25
2012-01-01T00:00:00.000,244301016,Communauté de communes des Sucs,512.025,11378.333333333334,4.5
2014-01-01T00:00:00.000,200040905,Communauté de communes Carmausin-Ségala,1431.27,28174.6062992126,5.08
2011-01-01T00:00:00.000,241500230,Communauté d'agglomération du Bassin d'Aurillac,1299.164,33832.395833333336,3.8399999999999994
2019-01-01T00:00:00.000,200034049,Communauté de communes Centre Tarn,1577.07,20218.846153846152,7.800000000000001
2014-01-01T00:00:00.000,242320000,Communauté de communes de Bénévent Grand Bourg,628.41,23985.114503816792,2.62
2012-01-01T00:00:00.000,245400189,Communauté de communes des Pays du Sel et du Vermois,279.849,7950.255681818181,3.52
2023-01-01T00:00:00.000,200069250,Communauté d'agglomération Troyes Champagne Métropole,1971.839,54171.40109890109,3.64
