name,division,code,no_thd_coverage_rate,no_4g_coverage_rate,poverty_rate,poverty_rate_50_plus,poverty_rate_30_minus,library_distance,library_distance_and_mjc,public_service_distance,public_service_distance_and_ml,menseul_rate,menseul_rate_50_plus,fammono_rate,fammono_rate_25_minus,obstacle_to_mobility_rate,unemployement_rate,unemployement_rate_50_plus,unemployement_rate_25_minus,foreigners_rate,foreigners_rate_55_plus,foreigners_rate_25_minus,social_assistance_rate,aah_rate,older_65_rate,older_75_rate,nscol15p_rate,nscol15p_rate_50_plus,nscol15p_rate_15_25_year,neet_16_25_year_rate,total,population,population_density,area,is_zrr,number_of_qpv,percentage_of_qpv,digital_mediation_center_count,france_services_center_count,conseillers_numerique_center_count,aidants_connect_center_count,aging_index
CC Gartempe - Saint-Pardoux,epci,248719262,8.070681642137878,7.804027885360186,2.865220759101472,10.0,6.0,4.280402788536018,8.39020139426801,6.921378776142525,8.370255615801705,7.427381874515879,9.043183578621225,7.139039504260263,10.0,9.645429899302867,4.2583268783888455,1.0,3.0,7.4235089078233925,8.546475600309837,9.038923315259488,4.676994577846631,5.210883036405887,8.586367157242448,8.828621223857475,7.33559256390395,5.360573199070488,2.0,3.0,6.579409649219875,5164,20.0,258.0,True,0,0.0,3,1,1,0,154.0
CC du Pays de Saint-Yrieix,epci,248700189,7.1739599767499795,8.520219214481441,4.445902183841236,6.0,9.880843643610396,6.495059370588724,9.0,3.7108693847048078,4.192061778626588,7.137424229843062,6.992443743253342,4.280494893299012,1.441335215477871,8.236568961222288,5.53624512164743,2.558664784522129,8.675994353566388,6.924437432533422,6.768413186083202,9.45304326164577,6.033463422735199,6.725898862409698,9.291206510005813,9.395831603421074,8.533338869052562,7.157851033795566,7.117329569044258,5.675994353566387,6.6912462485617015,12043,35.0,344.0,True,0,0.0,3,1,0,0,201.0
CC du Pays Loudunais,epci,248600447,7.880096610447028,7.078639266415589,5.13586867529065,5.0,5.0,5.634968069428525,7.461314884558703,5.899950876043884,5.086253479613558,5.983256918290486,6.7371049615195675,5.232192565907974,7.551662027181923,7.686548223350254,7.019117406255117,7.724168986409039,7.827493040772883,4.290568200425741,3.959308989683969,6.4478467332569185,5.503274930407729,4.580645161290323,7.541632552808252,7.617324381856886,9.163296217455379,8.605739315539545,10.0,8.551662027181923,6.649997660763996,24430,28.0,872.0,True,0,0.0,9,3,6,0,127.0
CA Grand Châtellerault,epci,248600413,5.493339518066557,6.482385404029592,5.299352981755037,4.7546088156235875,8.754608815623588,4.151252408477842,6.980613240086586,6.8900068983562885,4.019398653631152,6.15133566450201,6.483158495682581,5.991293798615572,8.871535954708722,5.972965579580865,6.2607102928233305,5.653119722162754,9.1333166821285,4.8566688075358595,4.174409476914294,7.843764123789814,6.044220842550964,4.0351697233521255,6.794987987345085,8.118449534955637,7.4857037512785745,6.380979566592925,8.332096386688551,8.960417707366968,6.4417811012223325,84088,74.0,1136.0,True,2,3.0,20,6,16,0,115.0
CC du Pays de Mortagne,epci,248500662,6.228397067851081,5.862817318455927,1.8262376773913986,8.0,1.0,4.364929765644748,9.807965911963311,8.143826959881558,5.317805943740296,4.005344310836674,1.9707146210233633,2.6645000541653125,1.392156862745098,4.3367999133355,2.9563066478893583,2.7765139204853213,1.6498754197811722,3.208969775755606,2.339363738128769,6.372187917524284,1.4598996136207707,3.338280431878092,4.897519228685949,6.06203733795544,6.39724840212328,8.393854042537825,1.6498754197811722,1.6498754197811722,4.216903704391517,27694,121.0,228.0,False,0,0.0,1,1,0,0,80.0
CC du Pays des Herbiers,epci,248500621,6.216038841453206,6.249690272894693,2.4755734136949608,1.0,1.0,5.772007366482504,10.0,6.493721747865394,2.464322785869747,5.154696132596685,2.0569228193537588,3.2024108488196887,1.0,4.617445169931358,3.230236062280261,2.4608069646743678,1.192399129415704,4.268642223338356,1.5401305876443998,7.6050226017076845,2.1386238071320944,3.4926502595010884,3.8297338021094927,5.514682738992131,5.965243596182822,9.415268709191361,1.4378704168759417,1.192399129415704,3.963804979550836,29869,119.0,250.0,False,0,0.0,11,0,10,0,70.0
CA La Roche-sur-Yon Agglomération,epci,248500589,5.9587581045839215,5.2364940781132425,3.3300279344005443,1.5643779699627884,4.693133909888365,4.211868512467401,10.0,6.308319503571687,2.7515487615061898,5.961458773566429,6.288157257274798,5.721480626307814,2.609536866193191,3.3714347561666993,5.2077041221279625,6.187490336346675,3.608856544999124,4.909857441786152,2.2456371826456247,8.305989918876852,3.834578870872976,5.474049869605104,4.5370517353344395,5.978085411233546,3.737189861152629,3.0146887530537145,2.495830455712121,3.50978734808737,4.6804783894941915,97027,193.0,502.0,False,3,3.0,13,2,9,0,81.0
"CC Vendée, Sèvre, Autise",epci,248500563,7.950398418679351,5.507134474025573,2.640558403854469,9.0,2.0,4.728951757366112,10.0,6.91710420656001,4.665513620359503,4.726295632837112,3.27141886466119,4.189696707640991,2.246587188831923,6.28988819568843,4.386249922787077,3.2602384335042314,3.246587188831923,3.478225955895979,2.621162517758972,6.18605225770585,2.8495274569151894,3.2920501575143617,7.07795416640929,7.318920254493792,6.92649329791834,6.568966582247205,4.0,2.0,4.905213416517389,16189,53.0,305.0,True,0,0.0,1,1,0,0,108.0
CC du Pays des Achards,epci,248500530,7.522812384619442,5.713697979851258,2.512790759006277,8.0,1.0,2.9172424705944406,10.0,9.61944195368954,8.259982066564692,3.4887388575346803,1.8650772720080173,3.5714963869402396,2.028113297114827,5.025950735798301,5.064876839495754,6.4098317421804945,4.215886913866765,2.9626562582414686,3.337570546969777,5.7696608470910915,1.3910543805053008,2.0942560261617174,3.960440951526979,5.909436151695765,6.169629199852313,7.365103644706999,3.1315997679202487,3.215886913866765,4.732972655278684,18959,83.0,228.0,False,0,0.0,1,1,1,0,70.0
CC du Pays de Pouzauges,epci,248500464,6.606260509636528,5.823050058207218,2.4727719570560085,1.0,2.0,4.382615444315095,10.0,8.459405855214936,6.440434613892123,4.633811926012159,1.6771870823093176,3.114172379597292,1.0,5.836200577760531,3.286724442719786,1.517526839994826,1.2392101064976502,3.6287241840210407,2.600051739749062,6.870305695684043,2.6047514336222135,4.134264648816453,5.335963437243996,6.631354287931703,7.713059974992454,9.303281162419696,1.5850903289785712,1.4784202129953004,4.3348085321309995,23194,72.0,322.0,False,0,0.0,1,0,0,0,87.0
CC du Pays de la Châtaigneraie,epci,248500415,8.119600051275478,5.9576977310601205,3.366171003717472,4.0,2.0,3.067683630303807,10.0,6.22932957313165,5.608191257531086,4.901230611460069,4.732918856556852,3.3724522497115754,2.0,6.333034226381233,4.162415074990386,3.0,1.0,5.463081656197923,7.273746955518523,6.768747596461992,4.755736444045636,6.550826817074734,7.274516087681066,7.993846942699654,8.781822843225228,8.880784514805795,7.4932059992308675,2.0,5.395965718680755,15602,49.0,318.0,True,0,0.0,19,1,18,0,116.0
CC Pays de Chantonnay,epci,248500340,7.515304998898921,6.498524554062982,3.117022682228584,2.0,1.0,3.876987447698745,10.0,6.795199295309403,5.819511120898481,5.013653380312706,3.5913675401893856,4.757101959920722,2.7358731556925786,6.158158995815899,3.868795419511121,5.386082360713499,1.5170667253908832,3.5563532261616384,2.1065404096014095,7.12975115613301,2.53582911253028,4.4931512882624975,4.844483593922043,6.428451882845188,7.6878661087866105,9.302224179696102,4.330720105703589,1.3679365778462893,4.76549847421902,22705,71.0,319.0,False,0,0.0,14,0,13,0,77.0
CC Océan Marais de Monts,epci,248500258,7.550443487732767,6.469682037450076,3.5483168214118987,1.0,1.0,3.989574148036724,9.885834327506613,9.455729031588776,9.006172519321542,6.261476217646144,5.826028320971004,3.8783131905181802,7.465947403910992,6.006172519321542,6.899787333367914,8.915711395819285,7.550443487732767,2.8888427823019867,1.6574511126095752,6.900098552829504,3.237771668655013,3.2346076041288447,9.241039473001711,9.24378857824576,8.67555371129208,6.432180092328441,4.881736604595674,6.449556512267233,5.9840092476640026,19280,103.0,187.0,False,0,0.0,1,1,0,0,220.0
CC de l'Île de Noirmoutier,epci,248500191,7.9677558039552885,5.16981943250215,3.155739466895959,8.0,1.0,6.930997420464316,9.0,9.674011177987962,10.0,8.495808254514188,9.0,5.345335339638865,4.0,6.5015047291487535,6.315778159931212,9.495808254514188,3.008383490971625,2.681212381771281,1.8666165090283748,6.320292347377472,3.101139294926913,2.133383490971625,10.0,10.0,8.032244196044712,3.3931642304385212,5.008383490971625,2.5125752364574376,6.003926882446874,9304,189.0,49.0,False,0,0.0,2,1,1,0,275.0
CC Vaison Ventoux,epci,248400335,3.193082364224913,7.097710106701834,4.571034648123726,6.0,7.8725572473324545,4.025656396115574,4.096211485433401,4.347979858530152,2.7747272509291454,6.984534228509771,7.678575710346482,5.622467330056348,10.0,6.263697398393478,6.791391919434121,9.356791751588538,6.427167006354154,7.936038844263278,9.571993765735524,9.420633017623786,4.92369020501139,3.9102625584462296,8.535966910442394,8.361587339647524,4.992746673060784,1.984714063061983,5.0,7.070375254765616,6.243271190504736,16682,60.0,278.0,True,0,0.0,4,2,0,0,152.0
CC du Pays des Sorgues et des Monts de Vaucluse,epci,248400319,6.897824791418355,5.61826579261025,4.932479141835518,5.5871275327771155,5.0,6.892312276519666,1.946513706793802,5.223450536352801,2.6808998808104887,6.156138259833135,6.588259833134684,6.699433849821216,9.168861740166866,3.7438319427890345,7.074404052443385,8.654410011918952,8.951907032181168,6.4841477949940405,8.004141835518475,9.459713945172824,5.079320619785459,4.353694874851013,7.064779499404052,8.007777115613825,4.334624553039332,1.924880810488677,5.485548271752086,8.951907032181168,6.105952026221693,33562,275.0,122.0,False,1,3.0,4,1,2,0,116.0
CC des Sorgues du Comtat,epci,248400293,5.750271356783919,5.2872361809045225,6.4113969849246235,6.377869346733668,5.0,5.906211055276382,1.4592562814070351,3.326713567839196,1.4687437185929648,5.053547738693467,4.967417085427136,6.607155778894472,6.140281407035176,3.459497487437186,7.5170653266331655,8.576743718592965,7.862733668341709,6.580361809045226,7.970834170854271,9.052120603015075,5.0282211055276385,4.260402010050251,5.380120603015075,7.248381909547739,5.655236180904523,4.781346733668341,6.379678391959799,7.852442211055276,5.762903086862885,49756,321.0,155.0,False,4,6.0,3,1,1,0,85.0
CC Territoriale Sud-Luberon,epci,248400285,3.301995777397124,8.007528980599929,3.1574313827032627,4.0,7.0,4.0913038282277014,6.049834681113811,4.921284308648369,2.321395849101701,5.393817472015297,4.952515635581404,6.445643946938613,7.731864717364458,5.86419949806796,6.2715213321117,5.545512488547185,7.019599251085528,5.894514599848623,7.034019838266342,8.095446759351471,4.273592797673585,2.95474644464805,6.085487790303948,6.982073855714456,3.0615464287136995,1.1669521571126957,4.931442457076844,6.988686611162013,5.340855674620564,25103,69.0,363.0,False,0,0.0,3,2,2,0,96.0
CA du Grand Avignon (COGA),epci,248400251,5.576540961748974,5.1155572157112985,6.795863099407013,7.475800636047169,9.386204105772674,4.355885511509548,1.421165948130509,3.010028378287238,1.3740071490456698,6.440776537848957,7.347890824007927,7.658952130446737,7.182253972700814,2.9955694593599063,7.979834295704866,7.757705457243207,8.619321100060699,7.346858414655025,8.132060201397644,9.334236043018786,7.30989400943176,5.606242185595036,5.165600535400228,7.170959725659263,4.187058048383164,2.0871633645131333,4.833808034116201,8.493932649556687,6.077184642670006,192783,636.0,303.0,False,5,3.0,22,5,13,0,87.0
CC du Pays Réuni d'Orange,epci,248400236,5.4056521642074244,5.141237136415385,6.50215416210907,7.0,6.645489653325,4.361028640310735,2.8262160412527626,4.065450811438266,2.6194834475522915,5.987208964886041,7.323414514364801,6.936781480902739,7.528071076188137,4.151929816728799,7.532401723329687,8.449137219010202,7.524164564591379,6.684309217135076,9.204835145210616,9.526687054936714,7.128446101301426,4.714780007589794,5.657119896421635,7.514699645065518,5.616827019666496,4.340268321539389,5.159541933611626,7.409268477799853,6.177021579888959,44803,237.0,189.0,False,2,3.0,5,0,1,0,95.0
CC Aygues-Ouvèze en Provence (CCAOP),epci,248400160,2.171419809874272,5.740774813451907,4.24164366758663,10.0,8.0,3.1069712767044875,3.1233261780639885,6.262547275886742,4.747725646529695,4.191659000306655,2.9639681079423488,4.701778595522846,1.75672084227742,4.5654707145047535,5.912041296125933,7.587805376673822,7.231626290503935,5.634161300214658,6.8607789021772465,7.927118470816723,3.295614842072984,3.1906368189716856,5.341153020545844,6.350659306961055,4.436522539098436,3.2658182561586426,3.43442706736175,5.727895328631299,5.063223740891634,19566,136.0,143.0,False,0,0.0,1,1,0,0,86.0
CA Ventoux-Comtat-Venaissin (COVE),epci,248400053,5.449315225488511,5.829837831642886,6.764010658414991,7.41249785112601,9.41249785112601,3.681407942238267,2.643673714973354,3.080453842186694,1.8044667927339408,5.5417884361927685,6.015257005329207,6.420692223941321,8.620480201707638,4.31323419861326,7.692209615494814,9.094335568162283,8.797189272821042,7.7328519855595665,9.414245601971233,9.306830554122973,6.218239642427368,4.542017649418371,6.843361411953469,7.461449200618875,5.360982178671709,2.576027161767234,8.18173743625007,8.322302446851184,6.3761926250644665,69809,136.0,513.0,False,4,3.0,12,4,3,0,109.0
CC Cœur du Var,epci,248300550,8.038192848607409,8.07128412537917,6.576316757054876,6.0,7.505882893648313,5.443744829488004,8.664307381193124,5.469505469252689,4.612579281183932,4.926946410515672,3.8272359591874254,5.834152955234856,7.394475595183381,6.159688390477066,7.821513925912308,8.841621472561817,7.206636639397003,6.65385145693538,8.00882434047247,8.904012317308576,6.870185678830775,6.291961577350859,6.068664399301406,6.846424303704384,5.814826730398014,3.5841989153414837,8.313310046879309,7.722929497196433,6.695474078499863,43517,96.0,453.0,False,1,4.0,3,2,0,0,89.0
Métropole Toulon-Provence-Méditerranée,epci,248300543,3.769732015511294,5.517707664055629,6.234148086378404,5.834190008794594,7.2230340893038605,4.5930495368028685,8.125439160093505,2.332927779524545,1.2597959471959828,7.553551329897518,9.161246371660447,7.523328457574059,7.496416089094248,2.6646275056618047,6.611169589843839,5.739005618515126,6.769697839628531,6.15462992075752,7.40864103019781,9.373847703152839,7.3227160257549455,6.440830154976236,7.052350617216443,9.095924867739333,4.145459392216101,1.586788515080678,3.385952800827512,7.461303787143488,5.9941968537356844,438984,1189.0,369.0,False,13,2.0,35,5,23,0,127.0
CA Dracénie Provence Verdon Agglomération,epci,248300493,7.414880919077193,7.2437102519629235,6.270025550644361,5.6354090900613585,9.0,5.317033141237248,7.892733918946642,4.127548070646599,2.233191592532498,5.611154628023648,5.637992129655532,6.051110613774968,8.80668233275518,4.459426695760831,7.567298905238815,8.130466812137488,8.620554281131689,8.036097278949626,9.238311046457412,9.618195042801991,7.529551091963669,4.927581640836271,6.8259199164475275,7.730589902832951,5.37042839292042,2.0863686379828046,8.511730916279676,9.243924728174715,6.754925626044072,107252,116.0,924.0,False,3,4.0,11,5,8,0,110.0
CC de la Vallée du Gapeau,epci,248300410,7.003243037008775,6.570933485946839,3.4947539107210988,2.0,2.0,4.3842680910593925,8.0,2.216043494849294,1.2582983594048074,4.480605366908304,2.7085399974564415,5.842013226503879,7.2448810886430115,3.304146000254356,5.494022637670101,6.148448429352665,5.819439145364365,4.949383187078723,5.536945186315656,8.30230192038662,4.495421594811141,3.9943405824748823,5.980223833142566,6.801570647335622,4.024831489253466,1.6625969731654584,5.801729619738014,8.910180592649116,4.943898639196235,31455,378.0,83.0,False,0,0.0,9,1,7,0,107.0
CA Sud Sainte-Baume,epci,248300394,6.713119971276092,7.252362378208999,3.374618510600101,2.0,3.0,4.967359195730583,7.039528013970264,4.9416545623684165,2.417312682584499,6.252003329362036,6.680071156953307,6.237837220309109,7.415435836339007,4.01483524554045,6.460153738188109,7.6889168149103195,7.382958236090937,4.922641293881481,5.832356829272273,7.728885479738221,4.89976009008862,3.4675142395508627,8.600068545688966,8.764055946338518,3.3557684461345128,1.0471822825714425,3.4288022456873337,6.73089288920079,5.450574827878045,61280,171.0,358.0,False,0,0.0,3,2,0,0,191.0
CC du Quercy Rouergue et des Gorges de l'Aveyron,epci,248200107,6.957563134600364,9.079146055714657,7.033845352772715,7.0,6.013668315542827,5.244337412132257,5.14267117938037,8.543217912002083,9.387789638115073,7.738739911481385,7.582270242124447,5.191486592033325,4.0,9.499218953397552,7.42059359541786,9.0,5.0,8.861234053631867,10.0,9.173652694610778,8.523821921374642,6.392606092163499,9.407836500911221,8.560270762822181,5.8184066649310076,2.347435563655298,3.0,9.0,7.175707591029123,7682,16.0,480.0,True,0,0.0,2,2,0,0,211.0
CA Grand Montauban,epci,248200099,4.295362218548563,5.232542642215473,6.459805466917842,5.780938833570413,8.780938833570412,5.22244435046711,1.0694321633155204,3.5934668665820872,1.1592146912203811,5.7722886471108374,7.681955070290774,6.997462611971858,7.531659682442044,3.309868901618546,6.555905834710956,6.4756833647303065,4.810439173170326,7.495982468955442,8.087014468237797,9.691681724398652,7.935296605282381,6.783835044147989,5.554162982327989,7.664385580459549,3.9480988812425513,1.5854574346750734,6.373931541783604,8.231760921661348,5.860036321629494,78046,276.0,282.0,False,2,5.0,14,4,1,0,90.0
CC de la Lomagne Tarn-et-Garonnaise,epci,248200065,6.726991415452186,7.316729886204831,7.491215811539229,6.0,9.0,6.582152126172889,3.9290277500499102,9.192253942902775,9.741365542024356,5.897284887203035,6.182471551207826,6.252245957276902,5.248352964663606,7.58674386105011,6.2859852265921345,5.485825514074666,5.624176482331802,6.864643641445398,7.759233379916151,7.2737073268117385,7.195847474545817,8.343481732880814,8.391195847474545,5.979536833699341,7.73747254941106,6.833000598921941,9.375823517668197,8.375823517668197,7.095449619256766,10018,26.0,385.0,True,0,0.0,2,1,1,0,138.0
CC du Quercy Caussadais,epci,248200057,6.262698490975441,6.296084426472039,8.508482098826315,6.0,8.0,5.119045270736759,4.3391360094683895,6.232665943386921,5.545172107702929,6.665450241641188,7.038958477167373,6.971249630141039,8.866111056317191,7.167324193707466,7.420850182463754,8.141729953644344,9.0,6.5724923562481505,6.8511687543150215,8.85146464148338,7.4760331393628565,6.966860637143703,7.852155044876221,8.312752736956307,7.666929677482987,5.575993687740408,9.0,8.33701548476181,7.179922294393642,20278,51.0,397.0,True,0,0.0,16,2,15,0,122.0
CC des Deux Rives,epci,248200016,6.857562016537743,5.923392904774607,7.621765804214458,6.0,8.0,5.120938917044545,4.758815684182449,4.2568151507068555,4.717951453720993,5.890210722859429,7.153961056281675,6.016644438516938,7.0,6.518378234195786,7.706321685782876,9.278047479327821,6.443905041344358,7.673993064817284,8.676713790344092,8.729474526540411,7.257028540944252,7.640064017071219,6.98853027473993,7.614670578821019,7.8686583088823685,6.42096559082422,9.278047479327821,7.556094958655642,6.963176847159241,18745,54.0,347.0,True,0,0.0,3,1,2,0,113.0
CC Thoré Montagne Noire,epci,248100745,8.82122352009503,8.805979014056623,6.027717283706197,10.0,7.0,6.387250049495149,1.586616511581865,6.946941199762423,7.392397545040586,6.0782023361710555,5.106117600475153,4.439516927341121,1.0,7.529796079984162,6.430805781033459,8.0,9.0,6.161354187289645,6.703821025539497,7.830330627598495,6.426648188477529,4.913086517521283,8.922985547416353,8.928331023559691,8.262720253415166,6.94496139378341,4.0,9.0,6.737385807619424,5051,31.0,162.0,True,0,0.0,2,0,2,0,175.0
CA de l'Albigeois (C2A),epci,248100737,5.890810889716079,5.193586842809527,5.893560080772693,4.191713500231127,10.0,4.5576478602535095,1.0988005741673357,2.5677444468773567,1.3479673016568134,7.145427341069995,7.5361044206019026,6.774773130915018,3.1989149210519914,3.4657567574143004,6.220957107753692,6.17894070992385,6.358757268325913,5.880203391479941,4.425066296863976,8.917998686227282,6.920273459358198,6.216833321168771,7.321752670121402,8.358355837773399,3.6711432255553125,1.7249349195922439,3.726905578668224,6.907427681677737,5.417584222215271,82217,389.0,211.0,False,3,2.0,18,2,7,0,124.0
CC Val 81,epci,248100497,8.69226618705036,8.33435251798561,4.418165467625899,10.0,9.0,6.711510791366907,2.2258992805755398,6.431654676258993,5.555215827338129,5.194064748201439,3.9410071942446043,5.289388489208633,6.0,7.84478417266187,4.89568345323741,6.0,6.0,4.528597122302158,4.676618705035971,4.911510791366906,6.173021582733813,8.270323741007195,7.878057553956834,6.255575539568345,6.971402877697842,5.691726618705036,4.0,6.0,6.138958119218912,5560,21.0,264.0,True,0,0.0,6,1,3,0,156.0
CA de Castres Mazamet,epci,248100430,3.674056712518251,6.062283869976178,7.561899638822716,6.0,9.663580009733856,4.827979712595098,1.0050206204052359,4.5253848715387175,2.376098260713645,6.82838955915879,7.610479264325418,6.74735520889367,7.722674761136299,4.364289556597249,7.279963626117472,8.655434309280464,7.455313916852378,6.432938856015779,7.125438663900202,9.51162939624478,7.86481467250698,6.531430108353185,7.76780911396296,9.047401316632087,5.986436640282794,4.020031250800481,4.975127436665899,7.538576807807577,6.398637077208505,78100,191.0,408.0,False,5,4.0,19,3,11,0,127.0
CC du Sor et de l'Agout,epci,248100158,7.868597174226849,6.383841476750798,5.708324220287826,3.0,5.0,4.725777525042649,1.075018590612834,6.551638161060321,4.436245133633699,4.3334937229342545,3.702550194654652,5.003674379948384,5.2804776693932896,5.4371199860023625,6.173483224705831,6.9998687721447,6.27977778749836,3.958881938672849,4.2890074799877524,6.131709024102182,4.986308560430428,4.823367306766983,6.175932811338087,6.592493766676873,5.18266917457679,4.433008179869647,3.825204496741175,5.576658938804076,5.14054034631656,22861,61.0,374.0,True,0,0.0,6,3,5,0,103.0
CC du Pays du Coquelicot,epci,248000747,5.293157076205287,5.6550261558037604,6.295101088646967,4.0,5.0,5.622614166548848,1.756751025024742,4.301922805033225,4.012017531457656,5.146048352891277,6.600841227202036,5.870104623215044,8.040117347660116,7.137848154955464,6.869786512088223,9.346705782553371,7.386823130213488,2.518344408313304,2.238017814223102,4.444860738017814,5.99886893821575,7.44556765163297,5.71995617135586,6.53456807578114,7.479746924925774,8.529266223667468,8.693411565106745,6.386823130213488,5.868724879319745,28293,60.0,471.0,True,0,0.0,19,2,4,0,90.0
CA Amiens Métropole,epci,248000531,4.612969392719713,5.072332920518377,7.113024680436995,6.48017382458313,10.0,5.334264009907559,1.1227553186784025,1.858844929010571,1.1825987438630634,7.43220620107037,8.643040382148701,7.893405281082755,3.403666681410058,3.624165155469061,7.05296010438321,8.008530894776417,6.639203414569419,6.835187314786147,6.667814808262197,9.258381617939758,7.764888982263701,7.66533791852802,3.4815504887434208,5.250530762085895,3.504975894555266,2.3390795700827103,3.0088460347649164,7.542190057056924,5.671175906560598,180902,513.0,352.0,False,6,8.0,79,1,17,0,68.0
CC du Val de Somme,epci,248000499,3.8790392193657346,5.375267404766372,3.648151623193845,10.0,10.0,5.305911052730344,1.3049727903921937,7.20262713454682,5.75601426158754,3.718371176580972,4.360180146368925,5.20683054982173,4.887370988928504,5.855507599924939,5.183899418277351,3.0684931506849313,6.283242634640645,2.3453556014261587,1.9640457872021018,4.328917245261775,3.6651904672546443,5.90294614374179,4.587614937136423,5.773878776505911,5.757553011822106,8.219478326139988,6.283242634640645,5.641621317320323,5.196632978580811,26645,107.0,249.0,False,0,0.0,14,1,1,0,81.0
CC du Thouarsais,epci,247900798,7.7221022520122276,6.849566704994811,5.517710407493619,4.0,5.952632021762907,6.0728889138177635,8.606472782342879,6.445831113105421,2.9528283366519896,5.61780295594133,6.5587121743276215,4.890989146591132,8.002916678352078,6.676837647586729,5.855091566873265,5.5250021033738115,4.390526404352581,4.654822335025381,4.004094567686569,7.522309784894971,6.1417673949014215,6.654037075469052,6.979246711725608,8.626805395854952,8.711024483271167,8.678015536921222,8.242617157921305,4.390526404352581,6.294399216343015,35664,57.0,625.0,True,1,3.0,5,1,4,0,117.0
CC Cœur d'Yvelines,epci,247800618,4.2533127827375,5.959886304495776,3.4506985868129227,8.0,1.0,3.351455222386805,2.001341126546299,4.772168621642179,3.0164137875815684,3.2721686216421793,1.4912126185996237,4.917190439969574,1.9241963249129268,3.0755634733175867,2.102185836102326,1.248088394251171,1.153108611233436,6.904920132911646,7.621762280315465,9.237499499579647,1.4476560310660955,1.139857480283438,4.360302654229553,5.217402618199287,1.29330637735698,1.0,1.0870731414388086,1.0,3.4035275345576,49959,217.0,230.0,False,0,0.0,3,3,0,0,75.0
CA Versailles Grand Parc (C.A.V.G.P.),epci,247800584,2.829439768670944,5.089640009139296,1.9037976769708478,1.0,1.2544469789758745,2.9079627985721723,1.0,2.7109435573584437,1.0384299888755295,6.712539188475498,6.661085703369928,5.723963307975533,2.352323590994048,2.5995827387172774,3.4278463849216605,3.178766869304327,1.4338768217724989,8.22315987399758,9.072301566789898,9.955674416339862,2.4394840043598935,1.8407814846860615,4.40815195202619,7.117057895939381,1.3760969963929748,1.0,1.113993984545601,1.80297326756037,3.577654315240418,267032,2153.0,124.0,False,0,0.0,12,2,7,0,71.0
