code_insee,nom,pop_tot_commune,pop_mun_commune,siren,epci_nom,epci_type,epci_modeFinancement,total_pop_tot,total_pop_mun,superficie_hectare,superficie_km2,dept_com,bassin_vie,dept_epci
63350,Saint-Georges-sur-Allier,1373,1352,200069177,CC Mond'Arverne Communauté,CC,FPU,41797,41032,936.0,9.0,63,63113,63
63126,Le Crest,1319,1300,200069177,CC Mond'Arverne Communauté,CC,FPU,41797,41032,687.0,7.0,63,63113,63
63396,Saint-Saturnin,1231,1167,200069177,CC Mond'Arverne Communauté,CC,FPU,41797,41032,1697.0,17.0,63,63113,63
63395,Saint-Sandoux,1015,996,200069177,CC Mond'Arverne Communauté,CC,FPU,41797,41032,978.0,10.0,63,63113,63
63378,Saint-Maurice,998,990,200069177,CC Mond'Arverne Communauté,CC,FPU,41797,41032,534.0,5.0,63,63457,63
63120,Corent,794,782,200069177,CC Mond'Arverne Communauté,CC,FPU,41797,41032,270.0,3.0,63,63214,63
63413,La Sauvetat,739,725,200069177,CC Mond'Arverne Communauté,CC,FPU,41797,41032,806.0,8.0,63,63113,63
63021,Authezat,678,661,200069177,CC Mond'Arverne Communauté,CC,FPU,41797,41032,578.0,6.0,63,63113,63
63472,Yronde-et-Buron,660,643,200069177,CC Mond'Arverne Communauté,CC,FPU,41797,41032,1470.0,15.0,63,63457,63
63306,La Roche-Noire,641,630,200069177,CC Mond'Arverne Communauté,CC,FPU,41797,41032,317.0,3.0,63,63113,63
63188,Laps,613,597,200069177,CC Mond'Arverne Communauté,CC,FPU,41797,41032,712.0,7.0,63,63457,63
63405,Sallèdes,578,566,200069177,CC Mond'Arverne Communauté,CC,FPU,41797,41032,1886.0,19.0,63,63040,63
63205,Manglieu,481,472,200069177,CC Mond'Arverne Communauté,CC,FPU,41797,41032,2130.0,21.0,63,63178,63
63280,Pignols,348,340,200069177,CC Mond'Arverne Communauté,CC,FPU,41797,41032,931.0,9.0,63,63457,63
63259,Olloix,333,325,200069177,CC Mond'Arverne Communauté,CC,FPU,41797,41032,1195.0,12.0,63,63113,63
63123,Cournols,236,230,200069177,CC Mond'Arverne Communauté,CC,FPU,41797,41032,1091.0,11.0,63,63113,63
63059,Busséol,224,221,200069177,CC Mond'Arverne Communauté,CC,FPU,41797,41032,563.0,6.0,63,63457,63
63178,Issoire,15463,15078,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1967.0,20.0,63,63178,63
63050,Brassac-les-Mines,3516,3380,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,714.0,7.0,63,63178,63
63352,Saint-Germain-Lembron,2072,2020,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1583.0,16.0,63,63178,63
63022,Auzat-la-Combelle,1977,1953,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1274.0,13.0,63,63178,63
63282,Plauzat,1710,1680,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1328.0,13.0,63,63113,63
63080,Champeix,1440,1416,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1221.0,12.0,63,63113,63
63415,Sauxillanges,1338,1328,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,2472.0,25.0,63,63178,63
63121,Coudes,1264,1241,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,471.0,5.0,63,63457,63
63052,Le Breuil-sur-Couze,1117,1030,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,586.0,6.0,63,63178,63
63160,Aulhat-Flat,959,938,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,423.0,4.0,63,63178,63
63321,Saint-Babel,957,942,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1947.0,19.0,63,63178,63
63091,Charbonnier-les-Mines,954,937,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,340.0,3.0,63,63178,63
63234,Montaigut-le-Blanc,951,923,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,2256.0,23.0,63,63113,63
63275,Perrier,932,912,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,640.0,6.0,63,63178,63
63269,Parent,911,889,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,376.0,4.0,63,63457,63
63250,Neschers,904,890,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,966.0,10.0,63,63113,63
63261,Orbeil,904,881,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,964.0,10.0,63,63178,63
63448,Le Vernet-Chaméane,874,780,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,3496.0,35.0,63,63178,63
63109,Les Deux-Rives,862,842,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,360.0,4.0,63,63178,63
63185,Lamontgie,657,646,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,709.0,7.0,63,63178,63
63054,Le Broc,648,632,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1752.0,18.0,63,63178,63
63423,Sugères,645,632,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,2076.0,21.0,63,63178,63
63051,Brenat,637,629,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,891.0,9.0,63,63178,63
63392,Saint-Rémy-de-Chargnat,636,628,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,627.0,6.0,63,63178,63
63255,Nonette-Orsonnette,634,618,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,749.0,7.0,63,63178,63
63009,Ardes,601,599,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1662.0,17.0,63,63178,63
63182,Jumeaux,577,563,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,722.0,7.0,63,63178,63
63404,Saint-Yvoine,570,555,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,898.0,9.0,63,63178,63
63422,Solignat,530,520,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1123.0,11.0,63,63178,63
63199,Ludesse,501,495,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,867.0,9.0,63,63113,63
63222,Meilhaud,499,495,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,447.0,4.0,63,63178,63
63270,Parentignat,498,481,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,373.0,4.0,63,63178,63
63031,Beaulieu,483,474,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,864.0,9.0,63,63178,63
63411,Sauvagnat-Sainte-Marthe,479,465,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,644.0,6.0,63,63178,63
63073,Chadeleuf,441,429,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,574.0,6.0,63,63113,63
63403,Saint-Vincent,427,417,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,595.0,6.0,63,63178,63
63005,Antoingt,423,416,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,776.0,8.0,63,63178,63
63242,Moriat,399,388,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1089.0,11.0,63,63178,63
63287,Les Pradeaux,361,355,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,559.0,6.0,63,63178,63
63366,Saint-Jean-en-Val,358,352,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1216.0,12.0,63,63178,63
63456,Vichel,349,333,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,580.0,6.0,63,63178,63
63356,Saint-Gervazy,346,338,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1433.0,14.0,63,63178,63
63241,Montpeyroux,334,325,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,338.0,3.0,63,63457,63
63036,Bergonne,321,316,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,586.0,6.0,63,63178,63
63444,Varennes-sur-Usson,320,315,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,621.0,6.0,63,63178,63
63268,Pardines,307,301,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,518.0,5.0,63,63178,63
63439,Usson,306,297,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,546.0,5.0,63,63178,63
63029,Bansat,272,263,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1041.0,10.0,63,63178,63
63046,Boudes,267,262,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,792.0,8.0,63,63178,63
63166,Gignat,264,254,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,351.0,4.0,63,63178,63
63340,Saint-Étienne-sur-Usson,258,256,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1562.0,16.0,63,63178,63
63342,Saint-Floret,251,246,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1227.0,12.0,63,63178,63
63409,Saurier,248,248,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,849.0,8.0,63,63038,63
63209,Mareugheol,229,226,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,760.0,8.0,63,63178,63
63435,Tourzel-Ronzières,208,202,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1190.0,12.0,63,63178,63
63017,Augnat,197,196,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,959.0,10.0,63,63178,63
63348,Saint-Genès-la-Tourette,192,189,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1848.0,18.0,63,63178,63
63466,Vodable,191,188,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1160.0,12.0,63,63178,63
63375,Saint-Martin-des-Plains,184,178,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,391.0,4.0,63,63178,63
63074,Chalus,181,181,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,659.0,7.0,63,63178,63
63006,Anzat-le-Luguet,175,174,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,6657.0,67.0,63,15119,63
63145,Égliseneuve-des-Liards,161,156,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,824.0,8.0,63,63178,63
63007,Apchat,160,159,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,3666.0,37.0,63,63178,63
63114,Collanges,160,156,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,442.0,4.0,63,63178,63
63376,Saint-Martin-d'Ollières,153,146,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1461.0,15.0,63,63178,63
63079,Champagnat-le-Jeune,150,149,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,943.0,9.0,63,63178,63
63458,Villeneuve,141,139,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,423.0,4.0,63,63178,63
63202,Madriat,137,136,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,472.0,5.0,63,63178,63
63367,Saint-Jean-Saint-Gervais,128,127,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1439.0,14.0,63,63178,63
63111,Clémensat,126,121,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,321.0,3.0,63,63113,63
63357,Saint-Hérent,115,111,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1297.0,13.0,63,63178,63
63389,Saint-Quentin-sur-Sauxillanges,111,109,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,831.0,8.0,63,63178,63
63313,Saint-Alyre-ès-Montagne,108,101,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,4115.0,41.0,63,63178,63
63299,Rentières,102,102,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1569.0,16.0,63,63178,63
63220,Mazoires,97,95,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,4237.0,42.0,63,63178,63
63088,La Chapelle-sur-Usson,87,86,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,678.0,7.0,63,63178,63
63097,Chassagne,83,81,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1618.0,16.0,63,63178,63
63452,Verrières,75,74,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,323.0,3.0,63,63113,63
63134,Dauzat-sur-Vodable,69,67,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1520.0,15.0,63,63178,63
63087,La Chapelle-Marcousse,65,64,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1996.0,20.0,63,63178,63
63122,Courgoul,62,61,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,855.0,9.0,63,63038,63
63156,Esteil,55,55,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,460.0,5.0,63,63178,63
63277,Peslières,55,54,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,682.0,7.0,63,63178,63
63442,Valz-sous-Châteauneuf,55,53,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,512.0,5.0,63,63178,63
63172,Grandeyrolles,54,53,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,534.0,5.0,63,63113,63
63429,Ternant-les-Eaux,50,49,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,359.0,4.0,63,63178,63
63303,Roche-Charles-la-Mayrand,41,40,200070407,CA Agglo Pays d'Issoire,CA,FPU,58109,56681,1627.0,16.0,63,63178,63
63430,Thiers,12049,11686,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,4482.0,45.0,63,63430,63
63125,Courpière,4234,4109,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,3181.0,32.0,63,63125,63
63291,Puy-Guillaume,2692,2644,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,2489.0,25.0,63,63430,63
63393,Saint-Rémy-sur-Durolle,1794,1760,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,1815.0,18.0,63,63430,63
63066,Celles-sur-Durolle,1666,1635,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,3881.0,39.0,63,63430,63
63231,La Monnerie-le-Montel,1653,1624,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,463.0,5.0,63,63430,63
63271,Paslières,1520,1487,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,2785.0,28.0,63,63430,63
63151,Escoutoux,1386,1355,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,2741.0,27.0,63,63430,63
63072,Chabreloche,1176,1164,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,965.0,10.0,63,63430,63
63016,Augerolles,886,864,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,3268.0,33.0,63,63125,63
63102,Châteldon,769,752,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,2853.0,29.0,63,63430,63
63301,Ris,742,735,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,1575.0,16.0,63,63430,63
63138,Dorat,739,721,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,1744.0,17.0,63,63430,63
63469,Vollore-Ville,735,714,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,3048.0,30.0,63,63125,63
63414,Sauviat,598,587,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,1542.0,15.0,63,63125,63
63418,Sermentizon,596,589,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,1843.0,18.0,63,63125,63
63008,Arconsat,587,576,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,2260.0,23.0,63,63430,63
63267,Palladuc,539,520,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,1335.0,13.0,63,63430,63
63463,Viscomtat,509,503,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,2556.0,26.0,63,63430,63
63249,Néronde-sur-Dore,495,485,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,906.0,9.0,63,63125,63
63468,Vollore-Montagne,321,312,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,2118.0,21.0,63,63430,63
63184,Lachaux,281,276,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,2240.0,22.0,63,03310,63
63343,Saint-Flour-l'Étang,279,272,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,955.0,10.0,63,63125,63
63402,Saint-Victor-Montvianeix,271,264,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,4508.0,45.0,63,63430,63
63253,Noalhat,232,230,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,516.0,5.0,63,63430,63
63015,Aubusson-d'Auvergne,218,216,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,689.0,7.0,63,63125,63
63095,Charnat,207,205,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,526.0,5.0,63,63430,63
63260,Olmet,183,180,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,1565.0,16.0,63,63125,63
63310,Sainte-Agathe,176,171,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,1818.0,18.0,63,63430,63
63298,La Renaudie,131,131,200070712,CC Thiers Dore et Montagne,CC,FPU,37664,36767,1793.0,18.0,63,63125,63
63300,Riom,19423,18680,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,3257.0,33.0,63,63300,63
63103,Châtel-Guyon,6471,6294,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,1407.0,14.0,63,63300,63
63470,Volvic,4851,4779,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,2763.0,28.0,63,63113,63
63245,Mozac,3961,3889,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,403.0,4.0,63,63300,63
63148,Ennezat,2722,2658,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,1881.0,19.0,63,63300,63
63417,Sayat,2566,2519,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,841.0,8.0,63,63113,63
63213,Les Martres-d'Artière,2265,2237,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,1492.0,15.0,63,63284,63
63322,Saint-Beauzire,2242,2210,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,1648.0,16.0,63,63113,63
63327,Saint-Bonnet-près-Riom,2119,2078,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,703.0,7.0,63,63300,63
63092,Charbonnières-les-Varennes,1944,1914,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,3223.0,32.0,63,63113,63
63244,Chambaron sur Morge,1812,1779,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,527.0,5.0,63,63300,63
63381,Saint-Ours,1726,1691,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,5579.0,56.0,63,63285,63
63224,Ménétrol,1653,1641,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,907.0,9.0,63,63300,63
63089,Chappes,1639,1609,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,1044.0,10.0,63,63300,63
63150,Enval,1602,1581,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,491.0,5.0,63,63113,63
63212,Marsat,1489,1452,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,417.0,4.0,63,63300,63
63203,Malauzat,1181,1160,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,601.0,6.0,63,63113,63
63204,Malintrat,1151,1133,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,828.0,8.0,63,63113,63
63083,Chanat-la-Mouteyre,978,949,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,1446.0,14.0,63,63113,63
63200,Lussat,953,944,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,916.0,9.0,63,63113,63
63362,Saint-Ignat,934,917,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,1601.0,16.0,63,63300,63
63278,Pessat-Villeneuve,759,744,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,624.0,6.0,63,63300,63
63149,Entraigues,744,732,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,1000.0,10.0,63,63300,63
63215,Martres-sur-Morge,740,732,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,839.0,8.0,63,63300,63
63108,Le Cheix-sur-Morge,707,689,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,471.0,5.0,63,63300,63
63372,Saint-Laure,701,694,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,711.0,7.0,63,63300,63
63112,Clerlande,650,631,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,855.0,9.0,63,63300,63
63424,Surat,622,611,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,889.0,9.0,63,63300,63
63107,Chavaroux,543,531,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,410.0,4.0,63,63284,63
63443,Varennes-sur-Morge,443,432,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,503.0,5.0,63,63300,63
63290,Pulvérières,420,409,200070753,CA Riom Limagne et Volcans,CA,FPU,70011,68319,1473.0,15.0,63,63300,63
63003,Ambert,6774,6556,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,6051.0,61.0,63,63003,63
63010,Arlanc,1805,1767,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,3221.0,32.0,63,63010,63
63211,Marsac-en-Livradois,1431,1391,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,4847.0,48.0,63,63003,63
63132,Cunlhat,1323,1301,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,2981.0,30.0,63,63125,63
63179,Job,1022,994,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,4265.0,43.0,63,63003,63
63207,Marat,821,805,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,3006.0,30.0,63,63003,63
63258,Olliergues,754,736,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1630.0,16.0,63,63125,63
63319,Saint-Anthème,731,708,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,6891.0,69.0,63,63003,63
63139,Dore-l'Église,673,664,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,2735.0,27.0,63,63010,63
63341,Saint-Ferréol-des-Côtes,566,549,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1502.0,15.0,63,63003,63
63454,Vertolaye,565,551,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1101.0,11.0,63,63003,63
63434,Tours-sur-Meymont,555,538,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1807.0,18.0,63,63125,63
63412,Sauvessanges,551,531,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,3300.0,33.0,63,43080,63
63314,Saint-Amant-Roche-Savine,542,532,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,2400.0,24.0,63,63003,63
63353,Saint-Germain-l'Herm,517,488,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,3647.0,36.0,63,63003,63
63037,Bertignat,481,471,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,2439.0,24.0,63,63003,63
63465,Viverols,450,443,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1257.0,13.0,63,43080,63
63023,Auzelles,394,388,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,3317.0,33.0,63,63125,63
63136,Domaize,385,377,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1459.0,15.0,63,63125,63
63056,Brousse,365,358,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,2241.0,22.0,63,63178,63
63086,La Chapelle-Agnon,362,351,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,2594.0,26.0,63,63003,63
63161,La Forie,329,316,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,284.0,3.0,63,63003,63
63162,Fournols,324,315,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,2912.0,29.0,63,63003,63
63039,Beurières,320,310,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1624.0,16.0,63,63010,63
63374,Saint-Martin-des-Olmes,316,312,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1700.0,17.0,63,63003,63
63147,Églisolles,315,309,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,2052.0,21.0,63,43080,63
63309,Saillant,309,306,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1738.0,17.0,63,43080,63
63081,Champétières,287,283,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1850.0,18.0,63,63003,63
63142,Échandelys,260,249,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,2365.0,24.0,63,63003,63
63057,Le Brugeron,247,242,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,2749.0,27.0,63,63125,63
63331,Saint-Clément-de-Valorgue,245,237,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1339.0,13.0,63,63003,63
63230,Le Monestier,244,239,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1735.0,17.0,63,63003,63
63105,Chaumont-le-Bourg,243,233,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,826.0,8.0,63,63003,63
63119,Condat-lès-Montboissier,238,230,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,2061.0,21.0,63,63178,63
63441,Valcivières,233,229,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,3304.0,33.0,63,63003,63
63355,Saint-Gervais-sous-Meymont,218,214,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1048.0,10.0,63,63125,63
63173,Grandrif,210,203,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,2210.0,22.0,63,63003,63
63324,Saint-Bonnet-le-Chastel,209,205,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,2335.0,23.0,63,63003,63
63218,Mayres,203,197,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1243.0,12.0,63,63010,63
63394,Saint-Romain,203,197,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1600.0,16.0,63,63003,63
63323,Saint-Bonnet-le-Bourg,184,180,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,2006.0,20.0,63,63003,63
63065,Ceilloux,176,174,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,908.0,9.0,63,63125,63
63137,Doranges,176,172,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1944.0,19.0,63,63003,63
63431,Thiolières,165,162,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,535.0,5.0,63,63003,63
63256,Novacelles,158,153,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1437.0,14.0,63,63010,63
63371,Saint-Just,152,147,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1924.0,19.0,63,63003,63
63076,Chambon-sur-Dolore,146,143,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1970.0,20.0,63,63003,63
63384,Saint-Pierre-la-Bourlhonne,140,135,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1166.0,12.0,63,63003,63
63312,Saint-Alyre-d'Arlanc,138,136,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,2406.0,24.0,63,43080,63
63174,Grandval,122,119,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,980.0,10.0,63,63003,63
63104,La Chaulme,121,116,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1351.0,14.0,63,63003,63
63221,Medeyrolles,118,116,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1712.0,17.0,63,43080,63
63027,Baffie,112,111,200070761,CC Ambert Livradois Forez,CC,FPU,28346,27596,1084.0,11.0,63,63003,63
